_id,awayTeam,homeTeam,competition,date,totalScores,home,away,firstQuarterAwayScore,firstQuarterHomeScore,secondQuarterAwayScore,secondQuarterHomeScore,thirdQuarterAwayScore,thirdQuarterHomeScore,fourthQuarterAwayScore,fourthQuarterHomeScore
503680462,Los Angeles Lakers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705515600,226,112,114,29,20,22,31,32,21,31,40
503586001,Cleveland Cavaliers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1705484400,194,93,101,29,21,21,31,23,21,28,20
503561641,Minnesota Timberwolves (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705474800,195,116,79,26,23,21,37,20,37,12,19
503552674,Cleveland Cavaliers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705470000,198,105,93,29,24,23,31,22,25,19,25
503737974,New York Knicks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705539600,206,96,110,36,25,23,26,19,25,32,20
503648073,Los Angeles Lakers (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1705506000,186,83,103,31,14,20,25,22,29,30,15
504283692,Milwaukee Bucks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705753200,221,92,129,29,21,29,32,39,27,32,12
504171482,Memphis Grizzlies (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1705710000,195,103,92,23,29,21,28,24,21,24,25
504155950,Sacramento Kings (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1705702800,204,109,95,29,29,25,26,18,27,23,27
503992139,Boston Celtics (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705650000,193,94,99,25,24,9,27,29,23,36,20
504264441,Golden State Warriors (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1705748400,199,97,102,28,29,19,22,22,17,33,29
504414016,Golden State Warriors (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705786800,208,99,109,27,20,22,25,33,27,27,27
504088961,Minnesota Timberwolves (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705681200,199,114,85,24,30,25,27,19,25,17,32
504321286,Miami Heat (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1705762800,199,118,81,19,20,27,25,14,40,21,33
504375819,Sacramento Kings (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705774800,234,113,121,23,39,35,20,28,27,35,27
504392834,Atlanta Hawks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705779600,196,94,102,34,19,16,24,26,31,26,20
504383632,Brooklyn Nets (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1705777200,213,116,97,27,30,26,30,19,32,25,24
504041168,Atlanta Hawks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705666800,174,81,93,22,21,24,18,24,24,23,18
503964859,Golden State Warriors (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705635600,186,92,94,27,18,22,28,17,14,28,32
504302453,New York Knicks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705758000,200,110,90,18,26,29,28,18,27,25,29
504182228,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1705714800,210,119,91,26,31,18,25,30,35,17,28
504151350,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1705700400,189,88,101,29,18,22,24,36,23,14,23
504140070,Phoenix Suns (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705695600,187,100,87,21,25,25,18,25,28,16,29
504064171,Denver Nuggets (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1705674000,214,97,117,29,23,34,24,34,27,20,23
504056155,Boston Celtics (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1705671600,188,97,91,30,22,22,24,21,25,18,26
504011280,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705657200,216,110,106,19,33,30,23,21,31,36,23
503951679,Boston Celtics (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705628400,223,108,115,20,30,30,21,31,22,34,35
503981969,Memphis Grizzlies (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1705645200,196,104,92,17,22,22,28,20,31,33,23
503931142,Atlanta Hawks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1705618800,193,93,100,21,26,30,22,17,26,32,19
504203677,Denver Nuggets (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1705726800,225,105,120,35,15,29,32,19,29,37,29
504191229,Phoenix Suns (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1705719600,216,103,113,22,21,30,26,35,25,26,31
504004543,Los Angeles Clippers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1705654800,213,105,108,38,13,18,36,31,25,21,31
503972835,Miami Heat (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1705640400,213,100,113,27,35,32,27,23,21,31,17
503942133,Los Angeles Clippers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1705623600,190,92,98,24,20,29,29,22,24,23,19
504344091,Minnesota Timberwolves (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1705767600,181,101,80,21,23,18,31,23,21,18,26
504334762,Sacramento Kings (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1705765200,209,112,97,18,27,34,26,22,28,23,31
504186619,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705717200,184,94,90,19,25,24,17,28,17,19,35
504080257,Philadelphia 76ers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705678800,213,103,110,25,25,28,22,23,33,34,23
503997762,Los Angeles Lakers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1705652400,199,94,105,32,19,32,26,10,21,31,28
503977190,Minnesota Timberwolves (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1705642800,204,103,101,24,27,24,22,29,23,24,31
504365437,Los Angeles Clippers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705772400,200,98,102,24,24,28,22,22,17,28,35
504164930,Boston Celtics (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705707600,198,86,112,33,21,20,21,32,23,27,21
503986885,Cleveland Cavaliers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1705647600,178,85,93,22,13,23,25,21,23,27,24
503927107,Phoenix Suns (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705616400,199,106,93,23,27,31,17,15,31,24,31
504353097,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1705770000,194,95,99,23,19,25,18,25,30,26,28
504199438,Cleveland Cavaliers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705724400,194,93,101,25,23,35,19,21,25,20,26
504145837,Golden State Warriors (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705698000,193,85,108,24,19,26,25,30,18,28,23
504097383,New York Knicks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1705683600,211,112,99,27,23,23,28,22,26,27,35
504026012,New York Knicks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705662000,183,102,81,20,26,19,28,20,31,22,17
503960087,Minnesota Timberwolves (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1705633200,199,97,102,28,24,25,28,21,23,28,22
504256803,Sacramento Kings (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1705746000,215,104,111,32,22,23,26,27,31,29,25
504247222,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1705743600,225,115,110,26,30,21,24,31,24,32,37
504195657,Brooklyn Nets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705722000,195,106,89,23,22,23,22,20,35,23,27
504160364,Milwaukee Bucks (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1705705200,227,116,111,37,23,20,33,17,24,37,36
504070879,Los Angeles Clippers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705676400,190,88,102,24,26,33,23,20,14,25,25
504401717,Miami Heat (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1705782000,206,123,83,22,29,26,26,21,42,14,26
504215104,Brooklyn Nets (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1705731600,177,85,92,23,16,23,25,26,24,20,20
504106098,Memphis Grizzlies (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1705686000,195,102,93,21,24,22,25,24,23,26,30
504019155,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1705659600,219,110,109,30,21,28,33,25,28,26,28
503935881,Milwaukee Bucks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1705621200,219,98,121,40,23,32,25,31,24,18,26
504407633,Denver Nuggets (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1705784400,221,107,114,26,31,29,27,26,23,33,26
503946966,Sacramento Kings (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705626000,199,117,82,20,28,22,31,24,35,16,23
504220275,Cleveland Cavaliers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705734000,197,94,103,26,22,28,25,24,25,25,22
504209551,Miami Heat (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1705729200,206,108,98,24,26,25,23,24,25,25,34
504114932,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1705688400,203,102,101,20,27,23,31,27,26,31,18
504048550,Los Angeles Lakers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1705669200,217,106,111,27,27,20,30,34,28,30,21
503956107,Milwaukee Bucks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1705630800,213,102,111,25,30,29,27,25,26,32,19
504292033,Cleveland Cavaliers (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705755600,197,89,108,19,26,33,22,31,30,25,11
504033365,Sacramento Kings (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705664400,213,105,108,24,28,27,25,28,24,29,28
504274808,Memphis Grizzlies (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1705750800,191,102,89,20,26,25,31,28,19,16,26
504176475,Brooklyn Nets (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1705712400,192,106,86,25,30,23,27,24,20,14,29
504239350,Boston Celtics (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705741200,209,108,101,22,23,32,26,19,32,28,27
504232572,Philadelphia 76ers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705738800,199,96,103,31,25,27,19,17,28,28,24
504122488,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705690800,227,115,112,31,28,24,21,32,25,25,41
503968799,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1705638000,226,118,108,26,29,30,24,27,25,25,40
504697603,Philadelphia 76ers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1705897200,227,113,114,29,31,25,23,30,26,30,33
504807706,Milwaukee Bucks (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705942800,207,98,109,30,20,26,28,29,24,24,26
504844367,Cleveland Cavaliers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705957200,198,86,112,26,12,36,25,21,23,29,26
504709731,Los Angeles Lakers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1705904400,186,85,101,26,30,29,15,23,22,23,18
504794766,Philadelphia 76ers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1705938000,196,91,105,24,32,28,17,26,18,27,24
504531220,New York Knicks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705837200,207,107,100,19,35,26,25,30,26,25,21
504607948,Boston Celtics (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705856400,189,83,106,33,15,20,28,27,19,26,21
504424573,New York Knicks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705791600,211,108,103,22,20,33,32,24,25,24,31
504589077,Los Angeles Lakers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1705851600,199,79,120,38,21,24,24,31,24,27,10
504499084,Milwaukee Bucks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1705827600,216,93,123,34,24,27,22,29,23,33,24
504466889,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1705813200,185,88,97,14,26,26,29,31,16,26,17
504458793,Sacramento Kings (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705808400,205,117,88,25,27,22,32,20,30,21,28
504435779,Denver Nuggets (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1705796400,210,113,97,22,30,33,32,22,21,20,30
504748017,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1705921200,229,122,107,33,20,27,39,20,32,27,31
504766549,Memphis Grizzlies (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1705928400,201,104,97,25,26,25,35,23,21,24,22
504826853,Golden State Warriors (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1705950000,189,103,86,24,28,22,27,26,22,14,26
504760469,Atlanta Hawks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705926000,199,96,103,20,23,25,18,27,27,31,28
504639074,Boston Celtics (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705866000,198,94,104,27,31,23,22,30,23,24,18
504657016,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705873200,215,97,118,33,28,30,21,19,29,36,19
504787677,Cleveland Cavaliers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705935600,205,91,114,29,23,22,19,34,24,29,25
504666435,Denver Nuggets (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1705878000,204,100,104,25,25,22,20,25,28,32,27
504558527,Memphis Grizzlies (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1705844400,209,108,101,14,31,36,22,21,29,30,26
504519996,Los Angeles Lakers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1705834800,192,92,100,22,21,24,20,23,28,31,23
504513550,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1705832400,184,107,77,18,29,18,31,19,29,22,18
504754630,New York Knicks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705923600,184,102,82,25,27,28,22,13,28,16,25
504705477,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1705902000,209,101,108,31,17,30,28,24,28,23,28
504671013,Los Angeles Lakers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705880400,211,102,109,34,31,24,26,32,21,19,24
504472542,Cleveland Cavaliers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705815600,203,106,97,25,18,22,25,22,32,28,31
504687217,Phoenix Suns (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1705890000,208,105,103,26,22,28,23,24,28,25,32
504547589,Philadelphia 76ers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1705842000,184,88,96,22,15,26,29,17,28,31,16
504462759,Denver Nuggets (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1705810800,212,102,110,28,23,30,26,22,28,30,25
504815195,Boston Celtics (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1705945200,204,111,93,27,27,19,25,26,25,21,34
504781778,Los Angeles Clippers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1705933200,194,99,95,29,17,26,19,18,28,22,35
504675930,New York Knicks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1705882800,201,97,104,21,27,24,22,33,24,26,24
504662165,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1705875600,175,77,98,25,18,30,28,25,16,18,15
504539728,Denver Nuggets (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1705839600,219,107,112,24,17,17,26,34,32,37,32
504651435,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1705870800,201,104,97,27,28,21,25,26,23,23,28
504646275,Denver Nuggets (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1705868400,200,95,105,31,24,27,13,18,32,29,26
504569084,Cleveland Cavaliers (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705846800,225,107,118,29,28,31,27,36,30,22,22
504445657,Minnesota Timberwolves (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705801200,199,95,104,22,21,28,24,27,28,27,22
504774524,Milwaukee Bucks (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705930800,227,105,122,26,24,30,30,32,23,34,28
504694381,Miami Heat (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705894800,200,97,103,18,29,22,17,31,30,32,21
504477535,Los Angeles Lakers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705818000,203,91,112,31,20,31,28,23,18,27,25
504832803,Atlanta Hawks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705952400,231,112,119,24,28,31,27,33,28,31,29
504742567,Los Angeles Lakers (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1705918800,194,81,113,29,18,31,31,33,18,20,14
504690557,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1705892400,223,111,112,26,29,24,35,34,26,28,21
504599528,Los Angeles Clippers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705854000,191,89,102,33,14,26,29,21,21,22,25
504505653,Memphis Grizzlies (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705830000,189,79,110,27,15,26,25,25,20,32,19
504482040,New York Knicks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705820400,186,101,85,14,33,18,22,22,21,31,25
504440638,Memphis Grizzlies (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1705798800,220,117,103,31,29,19,30,24,29,29,29
504736494,Sacramento Kings (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705916400,225,109,116,27,26,30,27,26,26,33,30
504683681,Denver Nuggets (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1705887600,211,99,112,29,31,30,18,31,22,22,28
504801448,Golden State Warriors (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1705940400,193,105,88,22,30,21,26,19,30,26,19
504839607,Los Angeles Clippers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1705954800,205,100,105,16,24,30,25,25,24,34,27
504730537,Minnesota Timberwolves (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1705914000,195,94,101,27,25,22,20,31,18,21,31
504625499,Golden State Warriors (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1705861200,194,103,91,18,29,29,28,19,18,25,28
504429644,Atlanta Hawks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1705794000,221,114,107,32,22,23,23,22,36,30,33
504419971,Milwaukee Bucks (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705789200,207,98,109,19,27,32,18,31,22,27,31
504617482,Brooklyn Nets (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1705858800,191,98,93,21,22,28,21,17,34,27,21
504493135,Los Angeles Clippers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1705825200,226,108,118,29,23,33,22,31,38,25,25
504454190,Golden State Warriors (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1705806000,214,108,106,24,27,20,27,28,20,34,34
504718837,New York Knicks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1705909200,192,106,86,23,30,27,19,23,28,13,29
504821115,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1705947600,203,107,96,18,35,23,24,29,15,26,33
504724493,Brooklyn Nets (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1705911600,233,120,113,26,29,29,34,35,31,23,26
504714042,Sacramento Kings (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705906800,197,105,92,26,27,19,28,14,32,33,18
504679980,Cleveland Cavaliers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705885200,187,94,93,19,26,30,25,19,22,25,21
504631994,Milwaukee Bucks (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1705863600,208,105,103,22,28,22,30,34,26,25,21
504577148,Sacramento Kings (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1705849200,202,107,95,31,34,17,19,27,26,20,28
504487495,Denver Nuggets (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1705822800,189,91,98,24,19,26,21,19,27,29,24
505154777,Brooklyn Nets (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1706096400,215,112,103,27,31,32,26,22,24,22,31
505219241,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1706115600,213,109,104,22,28,32,19,23,31,27,31
505193017,Los Angeles Lakers (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1706108400,210,96,114,31,29,25,26,24,20,34,21
505258625,Los Angeles Clippers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1706125200,199,110,89,28,26,13,26,28,31,20,27
505073188,Los Angeles Clippers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1706058000,198,93,105,21,28,29,17,19,21,36,27
505229769,Los Angeles Lakers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1706118000,179,90,89,24,19,26,24,27,22,12,25
505186449,Sacramento Kings (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1706106000,231,122,109,25,23,23,38,42,26,19,35
505114782,Golden State Warriors (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1706082000,181,81,100,26,9,19,32,30,26,25,14
505017323,Brooklyn Nets (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1706034000,194,96,98,25,25,27,22,18,28,28,21
504867009,Philadelphia 76ers (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1705969200,194,108,86,29,29,19,22,16,30,22,27
505278725,Denver Nuggets (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1706132400,234,115,119,24,28,38,30,26,29,31,28
505201252,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1706110800,188,96,92,22,27,17,26,25,17,28,26
505089509,Minnesota Timberwolves (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1706067600,203,93,110,27,24,29,24,29,28,25,17
505069068,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1706055600,195,108,87,22,33,30,24,19,29,16,22
504912503,New York Knicks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1705995600,209,109,100,22,26,28,24,19,27,31,32
